Date,Previous 14 EMA,Previous 50 EMA,Target Exposure,Shares Traded,Shares Held,Cash,Portfolio Value
2022-02-07,422.6650033836789,429.1136032641348,2.7755575615628914e-17,-1.3887094580025487e-17,1.9615052649285867e-15,29890.34422275602,29890.34422275602
2022-02-08,422.4210709663759,428.7889721656944,2.7755575615628914e-17,1.2207102101235924e-17,1.9737123670298226e-15,29890.34422275602,29890.34422275602
2022-02-09,422.6713205862237,428.6128533794019,2.7755575615628914e-17,-3.68108006547551e-17,1.9369015663750675e-15,29890.34422275602,29890.34422275602
2022-02-10,423.71622686483136,428.687177469456,2.7755575615628914e-17,1.665078175586262e-17,1.95355234813093e-15,29890.34422275602,29890.34422275602
2022-02-11,423.5905663753018,428.4552792625503,2.7755575615628914e-17,8.389488267942895e-18,1.961941836398873e-15,29890.34422275602,29890.34422275602
2022-02-14,422.37012090416783,427.9055516578149,2.7755575615628914e-17,4.232313752965219e-17,2.004264973928525e-15,29890.34422275602,29890.34422275602
2022-02-15,421.13174557137256,427.3242479029282,2.7755575615628914e-17,-1.7209306872698463e-17,1.9870556670558267e-15,29890.34422275602,29890.34422275602
2022-02-16,420.94671937149167,427.0269852036866,2.7755575615628914e-17,-8.949822230678065e-19,1.986160684832759e-15,29890.34422275602,29890.34422275602
2022-02-17,420.84908712716776,426.759828040368,2.7755575615628914e-17,3.181633871525685e-18,1.9893423187042846e-15,29890.34422275602,29890.34422275602
2022-02-18,419.5676219294829,426.15113275033525,2.7755575615628914e-17,2.6792973198919762e-17,2.0161352919032044e-15,29890.34422275602,29890.34422275602
2022-02-22,418.1019731852394,425.46188269532826,2.7755575615628914e-17,2.5394336853547236e-17,2.0415296287567516e-15,29890.34422275602,29890.34422275602
2022-02-23,416.2471292019471,424.62771644494467,2.7755575615628914e-17,-3.63276216756565e-18,2.037896866589186e-15,29890.34422275602,29890.34422275602
2022-02-24,413.68361223543747,423.5450903864419,2.7755575615628914e-17,1.0729395665944099e-16,2.145190823248627e-15,29890.34422275602,29890.34422275602
2022-02-25,412.25854873555625,422.7392294295747,2.7755575615628914e-17,-9.282654834340492e-17,2.052364274905222e-15,29890.34422275602,29890.34422275602
2022-02-28,412.20906092237794,422.3136671043647,2.7755575615628914e-17,-1.1496114387856755e-17,2.0408681605173653e-15,29890.34422275602,29890.34422275602
2022-03-01,412.0256563475713,421.86346551640247,2.7755575615628914e-17,-1.4120443067503616e-17,2.0267477174498616e-15,29890.34422275602,29890.34422275602
2022-03-02,411.0324202343014,421.18554080980033,2.7755575615628914e-17,1.2515697129368337e-17,2.03926341457923e-15,29890.34422275602,29890.34422275602
2022-03-03,411.16397400123833,420.82607150299754,2.7755575615628914e-17,-3.750103864512955e-17,2.0017623759341004e-15,29890.34422275602,29890.34422275602
2022-03-04,411.0044927997711,420.4002594828892,2.7755575615628914e-17,4.042923357640533e-17,2.0421916095105058e-15,29890.34422275602,29890.34422275602
2022-03-07,410.4221676855829,419.8605259519273,2.7755575615628914e-17,9.46846341863761e-19,2.0431384558523695e-15,29890.34422275602,29890.34422275602
2022-03-08,408.3191664212552,418.8718644715821,2.7755575615628914e-17,5.80872762573313e-17,2.101225732109701e-15,29890.34422275602,29890.34422275602
2022-03-09,406.0976191992024,417.80463693371064,2.7755575615628914e-17,-2.7282537532478053e-17,2.0739431945772228e-15,29890.34422275602,29890.34422275602
2022-03-10,405.572371860663,417.1910536876889,2.7755575615628914e-17,1.2860481624729133e-17,2.086803676201952e-15,29890.34422275602,29890.34422275602
2022-03-11,404.87502696674125,416.5303176668482,2.7755575615628914e-17,-2.7296102186266647e-17,2.0595075740156853e-15,29890.34422275602,29890.34422275602
2022-03-14,403.59193824747786,415.6958684082372,2.7755575615628914e-17,3.5377794167612706e-17,2.094885368183298e-15,29890.34422275602,29890.34422275602
2022-03-15,402.094779912137,414.78086379349935,2.7755575615628914e-17,5.589259610627618e-18,2.1004746277939256e-15,29890.34422275602,29890.34422275602
2022-03-16,401.94768214130005,414.24010625770956,2.7755575615628914e-17,-4.9446707889345303e-17,2.0510279199045803e-15,29890.34422275602,29890.34422275602
2022-03-17,403.0057402125642,414.069243960379,2.7755575615628914e-17,-1.7502475556484114e-17,2.033525444348096e-15,29890.34422275602,29890.34422275602
2022-03-18,404.6064681777119,414.10618341099837,2.7755575615628914e-17,-2.6709026916151592e-17,2.0068164174319446e-15,29890.34422275602,29890.34422275602
2022-03-21,406.5998367110483,414.3199304214586,2.7755575615628914e-17,-2.8633635680850435e-17,1.978182781751094e-15,29890.34422275602,29890.34422275602
2022-03-22,408.31105721337724,414.5204817962452,2.7755575615628914e-17,-6.7441292558555105e-18,1.9714386524952386e-15,29890.34422275602,29890.34422275602
2022-03-23,410.4485176513332,414.90563978455117,2.7755575615628914e-17,-4.632102749978439e-18,1.96680654974526e-15,29890.34422275602,29890.34422275602
2022-03-24,411.5723415999054,415.06138713675017,2.7755575615628914e-17,4.278620100222406e-18,1.9710851698454826e-15,29890.34422275602,29890.34422275602
2022-03-25,413.3882168865847,415.45864278825013,2.7755575615628914e-17,-2.2806003125540665e-17,1.948279166719942e-15,29890.34422275602,29890.34422275602
2022-03-28,415.23884314415466,415.9217514560976,2.7755575615628914e-17,-3.878828324556654e-18,1.9444003383953853e-15,29890.34422275602,29890.34422275602
2022-03-29,417.2479438434236,416.4858827083554,0.10000000000000003,6.8842224969135755,6.884222496913577,26901.309800480416,29900.285571233428
2022-03-30,419.6989219364359,417.23664336845974,0.20000000000000004,6.875607095954668,13.759829592868245,23913.939063000264,29871.125179446746
2022-03-31,421.46445223423405,417.8524769293014,0.30000000000000004,6.968262253752554,20.7280918466208,20902.424055722808,29738.33050053892
2022-04-01,422.1061100678466,418.1828459119299,0.4,7.104829250484045,27.832921097104844,17862.60105760228,29760.756925089343
2022-04-04,422.82329343900875,418.5476356938763,0.5,6.966522347932106,34.79944344503695,14883.136627716396,29886.81450515066
2022-04-05,423.9331295416722,419.04173092976293,0.6,6.864024667009723,41.66346811204667,11933.968326926777,29670.154255133595
2022-04-06,424.16886445043883,419.3028842798672,0.7,7.306324979279928,48.9697930913266,8852.206675483758,29490.253089173133
2022-04-07,423.8056061890783,419.38686636654825,0.7999999999999999,7.044668385310828,56.01446147663743,5889.4539287770895,29615.392092879207
2022-04-08,423.7739366594407,419.55083571361683,0.8999999999999999,6.93484934450214,62.94931082113957,2957.3095669374566,29549.33034588837
2022-04-11,423.5954724811507,419.6639580512109,0.9999999999999999,7.055158582449387,70.00446940358896,4.092726157978177e-12,29066.916188881492
2022-04-12,422.4780960071015,419.48949494825285,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,28959.20698069299
2022-04-13,421.3045557647484,419.2615360949666,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,29290.897163649894
2022-04-14,420.9192380429903,419.22832577169584,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,28926.17020350619
2022-04-18,419.890622352102,418.9921020301128,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,28938.067630572496
2022-04-19,419.02181573900924,418.7718067643792,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,29405.199199981078
2022-04-20,419.1585676183393,418.82183217887354,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,29383.399712499562
2022-04-21,419.23556573146703,418.85768399408624,0.9999999999999999,0.0,70.00446940358896,4.092726157978177e-12,28944.01100318848
2022-04-22,418.46541998810477,418.6459894318182,0.8999999999999999,-7.0004469403588985,63.00402246323006,2886.802296237566,28221.629564622468
2022-04-25,416.28528944542,417.9976934116672,0.7999999999999999,-6.825432320816347,56.17859014241371,5616.139642516949,28337.332804992584
2022-04-26,414.7066868878536,417.4662454450792,0.7,-7.07219417958872,49.10639596282499,8458.570150873918,27744.2619502062
2022-04-27,411.77683371426485,416.4963059407992,0.6,-6.755229588098949,42.35116637472604,11118.838275763745,27798.29482509845
2022-04-28,409.3848566343941,415.607705928032,0.5,-7.227349194720922,35.12381718000512,13999.479900393939,28181.954836624907
2022-04-29,408.63822584746447,415.14407533212574,0.4,-7.067879757263913,28.055937422741206,16825.232872342793,27735.147338902723
2022-05-02,406.0015218086879,414.11344279191064,0.30000000000000004,-6.661028808156935,21.39490861458427,19415.90001987689,27785.666228645197
2022-05-03,404.02847140737333,413.2150193019858,0.20000000000000004,-7.202369212774755,14.192539401809515,22237.096709723442,27814.722681807372
2022-05-04,402.55761385904646,412.42215736053237,0.10000000000000003,-7.12444375790325,7.068095643906266,25041.68839695377,27904.01886069949
2022-05-05,402.87858191351734,412.12971488629887,2.7755575615628914e-17,-7.068095643906264,1.930724212730971e-15,27873.932325158,27873.932325158
2022-05-06,401.2376176714025,411.28428881615605,2.7755575615628914e-17,6.31678056930638e-17,1.9938920184240348e-15,27873.932325158,27873.932325158
2022-05-09,399.5046047488093,410.38059202932453,2.7755575615628914e-17,2.9531709229533355e-17,2.023423727653568e-15,27873.932325158,27873.932325158
2022-05-10,396.34527903099934,409.0248692777916,2.7755575615628914e-17,3.051723088138409e-18,2.0264754507417065e-15,27873.932325158,27873.932325158
2022-05-11,393.7229682266057,407.7563625609389,2.7755575615628914e-17,3.2682493568834657e-17,2.059157944310541e-15,27873.932325158,27873.932325158
2022-05-12,390.65243916227706,406.30293658773115,2.7755575615628914e-17,4.600970673402137e-17,2.1051676510445626e-15,27873.932325158,27873.932325158
2022-05-13,387.93971078308806,404.89133030265776,2.7755575615628914e-17,-3.895032946756061e-17,2.066217321577002e-15,27873.932325158,27873.932325158
2022-05-16,386.76911571904094,403.88226824383725,2.7755575615628914e-17,-1.6892519076032568e-17,2.0493248025009694e-15,27873.932325158,27873.932325158
2022-05-17,385.5494771127522,402.85244698611325,2.7755575615628914e-17,-3.3018552872548e-17,2.0163062496284214e-15,27873.932325158,27873.932325158
2022-05-18,385.5281666227186,402.16763135675586,2.7755575615628914e-17,1.514092754616327e-17,2.0314471771745846e-15,27873.932325158,27873.932325158
